t,phi,theta,psi,phi_b,theta_b,psi_b,tau_x,tau_y,tau_z
6.43,0.258298309378879,0,0,0.258298309378879,0,0,0.00244977951550588,-0,-0
6.44,0.258324493585928,0,0,0.258324493585928,0,0,0.00243137824963041,-0,-0
6.45,0.258350482111291,0,0,0.258350482111291,0,0,0.00241311598730203,-0,-0
6.46,0.25837627644029,0,0,0.25837627644029,0,0,0.00239499162921649,-0,-0
6.47,0.258401878047767,0,0,0.258401878047767,0,0,0.00237700408351722,-0,-0
6.48,0.258427288398084,0,0,0.258427288398084,0,0,0.00235915226579631,-0,-0
6.49,0.25845250894512,0,0,0.25845250894512,0,0,0.00234143509909521,-0,-0
6.5,0.258477541132273,0,0,0.258477541132273,0,0,0.0023238515139049,-0,-0
6.51,0.25850238639246,0,0,0.25850238639246,0,0,0.00230640044816463,-0,-0
6.52,0.258527046148118,0,0,0.258527046148118,0,0,0.00228908084726218,-0,-0
6.53,0.2585515218112,0,0,0.2585515218112,0,0,0.00227189166403545,-0,-0
6.54,0.258575814783181,0,0,0.258575814783181,0,0,0.00225483185876882,-0,-0
6.55,0.258599926455054,0,0,0.258599926455054,0,0,0.00223790039919907,-0,-0
6.56,0.258623858207828,0,0,0.258623858207828,0,0,0.00222109626067636,-0,-0
6.57,0.258647611473904,0,0,0.258647611473904,0,0,0.00220441847173812,-0,-0
6.58,0.258671187597894,0,0,0.258671187597893,0,0,0.00218786612570634,-0,-0
6.59,0.258694587848275,0,0,0.258694587848275,0,0,0.00217143831536759,-0,-0
6.6,0.258717813486837,0,0,0.258717813486837,0,0,0.00215513413816017,-0,-0
6.61,0.258740865768673,0,0,0.258740865768673,0,0,0.0021389526961712,-0,-0
6.62,0.25876374594219,0,0,0.25876374594219,0,0,0.00212289309613657,-0,-0
6.63,0.258786455249101,0,0,0.258786455249101,0,0,0.00210695444944388,-0,-0
6.64,0.258808994924429,0,0,0.258808994924429,0,0,0.00209113587212954,-0,-0
6.65,0.258831366196506,0,0,0.258831366196506,0,0,0.00207543648487991,-0,-0
6.66,0.258853570286972,0,0,0.258853570286972,0,0,0.00205985541303105,-0,-0
6.67,0.258875608410778,0,0,0.258875608410778,0,0,0.00204439178656866,-0,-0
6.68,0.258897481776181,0,0,0.258897481776181,0,0,0.00202904474012928,-0,-0
6.69,0.258919191584749,0,0,0.258919191584749,0,0,0.00201381341299799,-0,-0
6.7,0.258940739031359,0,0,0.258940739031359,0,0,0.00199869694911037,-0,-0
6.71,0.258962125304196,0,0,0.258962125304196,0,0,0.00198369449705143,-0,-0
6.72,0.258983351584755,0,0,0.258983351584755,0,0,0.00196880521005666,-0,-0
6.73,0.259004419047838,0,0,0.259004419047838,0,0,0.00195402824601041,-0,-0
6.74,0.259025328861558,0,0,0.259025328861558,0,0,0.00193936276744842,-0,-0
6.75,0.259046082187336,0,0,0.259046082187336,0,0,0.00192480794155405,-0,-0
6.76,0.259066680179902,0,0,0.259066680179902,0,0,0.00191036294016183,-0,-0
6.77,0.259087123987295,0,0,0.259087123987295,0,0,0.00189602693975563,-0,-0
6.78,0.259107414750863,0,0,0.259107414750863,0,0,0.00188179912147018,-0,-0
6.79,0.259127553605264,0,0,0.259127553605263,0,0,0.001867678671089,-0,-0
6.8,0.259147541678461,0,0,0.259147541678461,0,0,0.00185366477904527,-0,-0
6.81,0.259167380091732,0,0,0.259167380091732,0,0,0.00183975664042217,-0,-0
6.82,0.259187069959658,0,0,0.259187069959658,0,0,0.00182595345495366,-0,-0
6.83,0.259206612390133,0,0,0.259206612390133,0,0,0.00181225442702197,-0,-0
6.84,0.259226008484359,0,0,0.259226008484359,0,0,0.00179865876566043,-0,-0
6.85,0.259245259336846,0,0,0.259245259336846,0,0,0.00178516568455145,-0,-0
6.86,0.259264366035412,0,0,0.259264366035412,0,0,0.00177177440202773,-0,-0
6.87,0.259283329661188,0,0,0.259283329661188,0,0,0.00175848414107103,-0,-0
6.88,0.259302151288609,0,0,0.259302151288609,0,0,0.00174529412931366,-0,-0
6.89,0.259320831985423,0,0,0.259320831985423,0,0,0.00173220359903789,-0,-0
6.9,0.259339372812684,0,0,0.259339372812684,0,0,0.00171921178717451,-0,-0
6.91,0.259357774824757,0,0,0.259357774824756,0,0,0.00170631793530572,-0,-0
6.92,0.259376039069314,0,0,0.259376039069314,0,0,0.00169352128966223,-0,-0
6.93,0.259394166587337,0,0,0.259394166587337,0,0,0.00168082110112588,-0,-0
6.94,0.259412158413119,0,0,0.259412158413119,0,0,0.00166821662522729,-0,-0
6.95,0.259430015574257,0,0,0.259430015574257,0,0,0.00165570712214708,-0,-0
6.96,0.259447739091662,0,0,0.259447739091662,0,0,0.00164329185671579,-0,-0
6.97,0.259465329979551,0,0,0.259465329979551,0,0,0.00163097009841424,-0,-0
6.98,0.25948278924545,0,0,0.25948278924545,0,0,0.00161874112137205,-0,-0
6.99,0.259500117890196,0,0,0.259500117890196,0,0,0.00160660420436937,-0,-0
7,0.259517316907932,0,0,0.259517316907932,0,0,0.00159455863083632,-0,-0
7.01,0.259534387286113,0,0,0.259534387286113,0,0,0.00158260368885211,-0,-0
7.02,0.2595513300055,0,0,0.2595513300055,0,0,0.00157073867114621,-0,-0
7.03,0.259568146040165,0,0,0.259568146040165,0,0,0.00155896287509863,-0,-0
7.04,0.259584836357489,0,0,0.259584836357489,0,0,0.001547275602737,-0,-0
7.05,0.25960140191816,0,0,0.25960140191816,0,0,0.00153567616074156,-0,-0
7.06,0.259617843676177,0,0,0.259617843676177,0,0,0.00152416386044016,-0,-0
7.07,0.259634162578846,0,0,0.259634162578846,0,0,0.00151273801781151,-0,-0
7.08,0.259650359566785,0,0,0.259650359566785,0,0,0.00150139795348396,-0,-0
7.09,0.259666435573917,0,0,0.259666435573917,0,0,0.00149014299273614,-0,-0
7.1,0.259682391527477,0,0,0.259682391527477,0,0,0.0014789724654949,-0,-0
7.11,0.259698228348008,0,0,0.259698228348008,0,0,0.00146788570633876,-0,-0
7.12,0.259713946949361,0,0,0.259713946949361,0,0,0.00145688205449539,-0,-0
7.13,0.259729548238697,0,0,0.259729548238697,0,0,0.00144596085384149,-0,-0
7.14,0.259745033116486,0,0,0.259745033116486,0,0,0.00143512145290522,-0,-0
7.15,0.259760402476565,0,0,0.259760402476565,0,0,0.00142436320486626,-0,-0
7.16,0.259775657244692,0,0,0.259775657244692,0,0,0.00141368548249518,-0,-0
7.17,0.25979079828822,0,0,0.25979079828822,0,0,0.00140308770563,-0,-0
7.18,0.259805826415053,0,0,0.259805826415053,0,0,0.00139256930433302,-0,-0
7.19,0.259820742428998,0,0,0.259820742428998,0,0,0.00138212971149108,-0,-0
7.2,0.259835547129768,0,0,0.259835547129768,0,0,0.0013717683628129,-0,-0
7.21,0.259850241312978,0,0,0.259850241312978,0,0,0.00136148469683229,-0,-0
7.22,0.259864825770147,0,0,0.259864825770147,0,0,0.0013512781549058,-0,-0
7.23,0.259879301288699,0,0,0.259879301288699,0,0,0.00134114818121392,-0,-0
7.24,0.259893668651962,0,0,0.259893668651962,0,0,0.00133109422276077,-0,-0
7.25,0.259907928639167,0,0,0.259907928639167,0,0,0.0013211157293744,-0,-0
7.26,0.259922082025449,0,0,0.259922082025449,0,0,0.0013112121537056,-0,-0
7.27,0.259936129581848,0,0,0.259936129581848,0,0,0.00130138295123084,-0,-0
7.28,0.259950072075307,0,0,0.259950072075307,0,0,0.00129162758024704,-0,-0
7.29,0.259963910268672,0,0,0.259963910268672,0,0,0.00128194550187851,-0,-0
7.3,0.259977644920695,0,0,0.259977644920695,0,0,0.00127233618007,-0,-0
7.31,0.259991276786032,0,0,0.259991276786032,0,0,0.00126279908159106,-0,-0
7.32,0.26000480661524,0,0,0.26000480661524,0,0,0.00125333367603487,-0,-0
7.33,0.260018235154784,0,0,0.260018235154784,0,0,0.00124393943581968,-0,-0
7.34,0.260031563147029,0,0,0.260031563147029,0,0,0.00123461583618509,-0,-0
7.35,0.260044791330246,0,0,0.260044791330246,0,0,0.00122536235519544,-0,-0
7.36,0.260057920438612,0,0,0.260057920438612,0,0,0.00121617847373875,-0,-0
7.37,0.260070951202203,0,0,0.260070951202203,0,0,0.00120706367552637,-0,-0
7.38,0.260083884347003,0,0,0.260083884347003,0,0,0.00119801744709383,-0,-0
7.39,0.260096720594898,0,0,0.260096720594898,0,0,0.00118903927779918,-0,-0
7.4,0.260109460663679,0,0,0.260109460663679,0,0,0.00118012865982551,-0,-0
7.41,0.26012210526704,0,0,0.26012210526704,0,0,0.001171285088179,-0,-0
7.42,0.26013465511458,0,0,0.26013465511458,0,0,0.00116250806068857,-0,-0
7.43,0.2601471109118,0,0,0.2601471109118,0,0,0.00115379707800823,-0,-0
7.44,0.260159473360108,0,0,0.260159473360108,0,0,0.00114515164361532,-0,-0
7.45,0.260171743156813,0,0,0.260171743156813,0,0,0.00113657126381026,-0,-0
7.46,0.26018392099513,0,0,0.26018392099513,0,0,0.0011280554477168,-0,-0
7.47,0.260196007564176,0,0,0.260196007564176,0,0,0.00111960370728316,-0,-0
7.48,0.260208003548975,0,0,0.260208003548975,0,0,0.00111121555728096,-0,-0
7.49,0.26021990963045,0,0,0.26021990963045,0,0,0.00110289051530599,-0,-0
7.5,0.260231726485434,0,0,0.260231726485434,0,0,0.00109462810177681,-0,-0
7.51,0.260243454786659,0,0,0.260243454786659,0,0,0.00108642783993506,-0,-0
7.52,0.260255095202763,0,0,0.260255095202763,0,0,0.001078289255848,-0,-0
7.53,0.260266648398288,0,0,0.260266648398288,0,0,0.0010702118784051,-0,-0
7.54,0.26027811503368,0,0,0.26027811503368,0,0,0.00106219523932035,-0,-0
7.55,0.260289495765289,0,0,0.260289495765289,0,0,0.00105423887312957,-0,-0
7.56,0.260300791245367,0,0,0.260300791245367,0,0,0.00104634231719431,-0,-0
7.57,0.260312002122072,0,0,0.260312002122072,0,0,0.00103850511169913,-0,-0
7.58,0.260323129039467,0,0,0.260323129039467,0,0,0.00103072679965166,-0,-0
7.59,0.260334172637516,0,0,0.260334172637516,0,0,0.00102300692688374,-0,-0
7.6,0.260345133552088,0,0,0.260345133552088,0,0,0.00101534504205085,-0,-0
7.61,0.260356012414957,0,0,0.260356012414957,0,0,0.00100774069663121,-0,-0
7.62,0.2603668098538,0,0,0.2603668098538,0,0,0.00100019344492845,-0,-0
7.63,0.260377526492199,0,0,0.260377526492199,0,0,0.000992702844068044,-0,-0
7.64,0.260388162949637,0,0,0.260388162949637,0,0,0.000985268454000299,-0,-0
7.65,0.260398719841506,0,0,0.260398719841506,0,0,0.000977889837498555,-0,-0
7.66,0.260409197779096,0,0,0.260409197779096,0,0,0.000970566560160371,-0,-0
7.67,0.260419597369606,0,0,0.260419597369606,0,0,0.000963298190405777,-0,-0
7.68,0.260429919216136,0,0,0.260429919216136,0,0,0.0009560842994793,-0,-0
7.69,0.26044016391769,0,0,0.26044016391769,0,0,0.000948924461449694,-0,-0
7.7,0.260450332069179,0,0,0.260450332069179,0,0,0.000941818253208757,-0,-0
7.71,0.260460424261414,0,0,0.260460424261414,0,0,0.000934765254471048,-0,-0
7.72,0.260470441081112,0,0,0.260470441081112,0,0,0.000927765047776205,-0,-0
7.73,0.260480383110893,0,0,0.260480383110893,0,0,0.000920817218487215,-0,-0
7.74,0.260490250929282,0,0,0.260490250929282,0,0,0.000913921354789249,-0,-0
7.75,0.260500045110708,0,0,0.260500045110708,0,0,0.000907077047693424,-0,-0
7.76,0.260509766225503,0,0,0.260509766225503,0,0,0.000900283891032465,-0,-0
7.77,0.260519414839903,0,0,0.260519414839903,0,0,0.00089354148146418,-0,-0
7.78,0.260528991516049,0,0,0.260528991516049,0,0,0.000886849418469717,-0,-0
7.79,0.260538496812776,0,0,0.260538496812776,0,0,0.000880207304281395,-0,-0
7.8,0.260547931309761,0,0,0.260547931309761,0,0,0.000873614750703034,-0,-0
7.81,0.260557295530594,0,0,0.260557295530594,0,0,0.000867071402883718,-0,-0
7.82,0.260566589969184,0,0,0.260566589969184,0,0,0.000860576914792304,-0,-0
7.83,0.260575815117054,0,0,0.260575815117054,0,0,0.000854130942038986,-0,-0
7.84,0.260584971463344,0,0,0.260584971463344,0,0,0.000847733141877613,-0,-0
7.85,0.260594059494808,0,0,0.260594059494808,0,0,0.000841383173204528,-0,-0
7.86,0.260603079695816,0,0,0.260603079695816,0,0,0.000835080696557993,-0,-0
7.87,0.260612032548353,0,0,0.260612032548353,0,0,0.000828825374119925,-0,-0
7.88,0.260620918532019,0,0,0.260620918532019,0,0,0.000822616869713564,-0,-0
7.89,0.260629738124029,0,0,0.260629738124029,0,0,0.000816454848806117,-0,-0
7.9,0.260638491799214,0,0,0.260638491799214,0,0,0.000810338978506393,-0,-0
7.91,0.260647180030019,0,0,0.260647180030019,0,0,0.000804268927566292,-0,-0
7.92,0.260655803286506,0,0,0.260655803286506,0,0,0.000798244366380786,-0,-0
7.93,0.260664362036351,0,0,0.260664362036351,0,0,0.000792264966987054,-0,-0
7.94,0.260672856744845,0,0,0.260672856744845,0,0,0.000786330403064183,-0,-0
7.95,0.260681287874894,0,0,0.260681287874894,0,0,0.000780440349934342,-0,-0
7.96,0.260689655887022,0,0,0.260689655887021,0,0,0.000774594484563058,-0,-0
7.97,0.260697961239363,0,0,0.260697961239363,0,0,0.000768792485557202,-0,-0
7.98,0.260706204387672,0,0,0.260706204387672,0,0,0.000763034033167588,-0,-0
7.99,0.260714385785315,0,0,0.260714385785315,0,0,0.000757318809287231,-0,-0
8,0.260722505883276,0,0,0.260722505883276,0,0,0.000751646497451352,-0,-0
8.01,0.260730565130151,0,0,0.260730565130151,0,0,0.000746016782837673,-0,-0
8.02,0.260738563972155,0,0,0.260738563972155,0,0,0.000740429352266692,-0,-0
8.03,0.260746502853115,0,0,0.260746502853115,0,0,0.000734883894202574,-0,-0
8.04,0.260754382214475,0,0,0.260754382214475,0,0,0.00072938009875081,-0,-0
8.05,0.260762202495295,0,0,0.260762202495295,0,0,0.000723917657659392,-0,-0
8.06,0.260769964132247,0,0,0.260769964132247,0,0,0.000718496264320247,-0,-0
8.07,0.260777667559621,0,0,0.260777667559621,0,0,0.000713115613766939,-0,-0
8.08,0.260785313209323,0,0,0.260785313209322,0,0,0.000707775402675814,-0,-0
8.09,0.26079290151087,0,0,0.26079290151087,0,0,0.000702475329365708,-0,-0
8.1,0.260800432891398,0,0,0.260800432891398,0,0,0.000697215093798541,-0,-0
8.11,0.260807907775658,0,0,0.260807907775658,0,0,0.00069199439757843,-0,-0
8.12,0.260815326586015,0,0,0.260815326586015,0,0,0.000686812943952283,-0,-0
8.13,0.260822689742448,0,0,0.260822689742448,0,0,0.00068167043781008,-0,-0
8.14,0.260829997662555,0,0,0.260829997662555,0,0,0.000676566585682855,-0,-0
8.15,0.260837250761545,0,0,0.260837250761545,0,0,0.000671501095746434,-0,-0
8.16,0.260844449452245,0,0,0.260844449452245,0,0,0.000666473677817423,-0,-0
8.17,0.260851594145097,0,0,0.260851594145097,0,0,0.000661484043356364,-0,-0
8.18,0.260858685248156,0,0,0.260858685248156,0,0,0.000656531905466004,-0,-0
8.19,0.260865723167096,0,0,0.260865723167096,0,0,0.000651616978890713,-0,-0
8.2,0.260872708305202,0,0,0.260872708305202,0,0,0.000646738980019392,-0,-0
8.21,0.260879641063378,0,0,0.260879641063378,0,0,0.000641897626881699,-0,-0
8.22,0.26088652184014,0,0,0.26088652184014,0,0,0.000637092639150639,-0,-0
8.23,0.260893351031621,0,0,0.260893351031621,0,0,0.000632323738142602,-0,-0
8.24,0.26090012903157,0,0,0.26090012903157,0,0,0.000627590646815891,-0,-0
8.25,0.260906856231349,0,0,0.260906856231349,0,0,0.000622893089771002,-0,-0
8.26,0.260913533019937,0,0,0.260913533019937,0,0,0.000618230793251812,-0,-0
8.27,0.260920159783928,0,0,0.260920159783928,0,0,0.000613603485144101,-0,-0
8.28,0.260926736907529,0,0,0.260926736907529,0,0,0.000609010894977311,-0,-0
8.29,0.260933264772565,0,0,0.260933264772565,0,0,0.000604452753922216,-0,-0
8.3,0.260939743758476,0,0,0.260939743758476,0,0,0.000599928794793831,-0,-0
8.31,0.260946174242315,0,0,0.260946174242315,0,0,0.000595438752047912,-0,-0
8.32,0.260952556598753,0,0,0.260952556598753,0,0,0.000590982361784466,-0,-0
8.33,0.260958891200074,0,0,0.260958891200074,0,0,0.000586559361744829,-0,-0
8.34,0.260965178416179,0,0,0.260965178416179,0,0,0.000582169491313698,-0,-0
8.35,0.260971418614582,0,0,0.260971418614582,0,0,0.000577812491518567,-0,-0
8.36,0.260977612160414,0,0,0.260977612160414,0,0,0.000573488105028829,-0,-0
8.37,0.260983759416421,0,0,0.260983759416421,0,0,0.000569196076157257,-0,-0
8.38,0.260989860742964,0,0,0.260989860742964,0,0,0.000564936150858535,-0,-0
8.39,0.260995916498019,0,0,0.260995916498019,0,0,0.00056070807673042,-0,-0
8.4,0.261001927037178,0,0,0.261001927037178,0,0,0.000556511603013158,-0,-0
8.41,0.261007892713646,0,0,0.261007892713646,0,0,0.000552346480590082,-0,-0
8.42,0.261013813878246,0,0,0.261013813878246,0,0,0.00054821246198614,-0,-0
8.43,0.261019690879415,0,0,0.261019690879415,0,0,0.000544109301369659,-0,-0
8.44,0.261025524063206,0,0,0.261025524063206,0,0,0.00054003675455116,-0,-0
8.45,0.261031313773284,0,0,0.261031313773284,0,0,0.000535994578984819,-0,-0
8.46,0.261037060350935,0,0,0.261037060350935,0,0,0.000531982533765577,-0,-0
8.47,0.261042764135054,0,0,0.261042764135054,0,0,0.000528000379632887,-0,-0
8.48,0.261048425462155,0,0,0.261048425462155,0,0,0.000524047878967542,-0,-0
8.49,0.261054044671341,0,0,0.261054044671341,0,0,0.000520124795402339,-0,-0
8.5,0.261059622097421,0,0,0.261059622097421,0,0,0.000516230906357285,-0,-0
8.51,0.261065158032546,0,0,0.261065158032546,0,0,0.000512366009117516,-0,-0
8.52,0.261070652764199,0,0,0.261070652764199,0,0,0.000508529902901946,-0,-0
8.53,0.261076106578554,0,0,0.261076106578554,0,0,0.000504722387829056,-0,-0
8.54,0.261081519760483,0,0,0.261081519760483,0,0,0.000500943264918348,-0,-0
8.55,0.261086892593552,0,0,0.261086892593552,0,0,0.000497192336090347,-0,-0
8.56,0.261092225360024,0,0,0.261092225360024,0,0,0.000493469404164262,-0,-0
8.57,0.261097518340855,0,0,0.261097518340855,0,0,0.000489774272862079,-0,-0
8.58,0.261102771815698,0,0,0.261102771815698,0,0,0.000486106746804183,-0,-0
8.59,0.261107986062903,0,0,0.261107986062903,0,0,0.000482466631513435,-0,-0
8.6,0.261113161359512,0,0,0.261113161359512,0,0,0.000478853733411387,-0,-0
8.61,0.261118297981264,0,0,0.261118297981264,0,0,0.000475267859821487,-0,-0
8.62,0.261123396202595,0,0,0.261123396202595,0,0,0.000471708818966458,-0,-0
8.63,0.261128456296634,0,0,0.261128456296634,0,0,0.000468176419970916,-0,-0
8.64,0.261133478535206,0,0,0.261133478535206,0,0,0.000464670472857884,-0,-0
8.65,0.261138463188832,0,0,0.261138463188832,0,0,0.000461190788553429,-0,-0
8.66,0.261143410526729,0,0,0.261143410526729,0,0,0.000457737178882324,-0,-0
8.67,0.261148320816808,0,0,0.261148320816808,0,0,0.000454309456570361,-0,-0
8.68,0.261153194325676,0,0,0.261153194325676,0,0,0.000450907435243477,-0,-0
8.69,0.261158031318635,0,0,0.261158031318635,0,0,0.000447530929429213,-0,-0
8.7,0.261162832059684,0,0,0.261162832059684,0,0,0.000444179754554386,-0,-0
8.71,0.261167596811516,0,0,0.261167596811516,0,0,0.000440853726945964,-0,-0
8.72,0.26117232583552,0,0,0.26117232583552,0,0,0.000437552663833377,-0,-0
8.73,0.26117701939178,0,0,0.26117701939178,0,0,0.000434276383344766,-0,-0
8.74,0.261181677739074,0,0,0.261181677739074,0,0,0.000431024704509572,-0,-0
8.75,0.26118630113488,0,0,0.26118630113488,0,0,0.000427797447257099,-0,-0
8.76,0.261190889835366,0,0,0.261190889835366,0,0,0.000424594432417959,-0,-0
8.77,0.261195444095398,0,0,0.261195444095398,0,0,0.000421415481722626,-0,-0
8.78,0.261199964168539,0,0,0.261199964168539,0,0,0.000418260417802298,-0,-0
8.79,0.261204450307045,0,0,0.261204450307045,0,0,0.000415129064188326,-0,-0
8.8,0.261208902761867,0,0,0.261208902761867,0,0,0.000412021245313081,-0,-0
8.81,0.261213321782654,0,0,0.261213321782654,0,0,0.000408936786509367,-0,-0
8.82,0.261217707617749,0,0,0.261217707617749,0,0,0.000405875514009852,-0,-0
8.83,0.261222060514189,0,0,0.261222060514189,0,0,0.000402837254948803,-0,-0
8.84,0.261226380717709,0,0,0.261226380717709,0,0,0.000399821837359766,-0,-0
8.85,0.261230668472737,0,0,0.261230668472737,0,0,0.000396829090177887,-0,-0
8.86,0.2612349240224,0,0,0.2612349240224,0,0,0.000393858843237006,-0,-0
8.87,0.261239147608516,0,0,0.261239147608516,0,0,0.00039091092727431,-0,-0
8.88,0.261243339471601,0,0,0.261243339471601,0,0,0.0003879851739251,-0,-0
8.89,0.261247499850866,0,0,0.261247499850866,0,0,0.000385081415725698,-0,-0
8.9,0.261251628984218,0,0,0.261251628984218,0,0,0.00038219948611344,-0,-0
8.91,0.261255727108258,0,0,0.261255727108258,0,0,0.000379339219425529,-0,-0
8.92,0.261259794458283,0,0,0.261259794458283,0,0,0.000376500450900473,-0,-0
8.93,0.261263831268287,0,0,0.261263831268287,0,0,0.000373683016676349,-0,-0
8.94,0.261267837770957,0,0,0.261267837770957,0,0,0.000370886753792835,-0,-0
8.95,0.261271814197676,0,0,0.261271814197676,0,0,0.000368111500188307,-0,-0
8.96,0.261275760778524,0,0,0.261275760778524,0,0,0.000365357094703612,-0,-0
8.97,0.261279677742275,0,0,0.261279677742275,0,0,0.000362623377078869,-0,-0
8.98,0.261283565316399,0,0,0.261283565316399,0,0,0.000359910187955226,-0,-0
8.99,0.26128742372706,0,0,0.26128742372706,0,0,0.000357217368873683,-0,-0
9,0.26129125319912,0,0,0.26129125319912,0,0,0.000354544762276844,-0,-0
9.01,0.261295053956134,0,0,0.261295053956134,0,0,0.000351892211506587,-0,-0
9.02,0.261298826220354,0,0,0.261298826220354,0,0,0.000349259560806105,-0,-0
9.03,0.261302570212726,0,0,0.261302570212726,0,0,0.000346646655318736,-0,-0
9.04,0.261306286152894,0,0,0.261306286152894,0,0,0.000344053341088258,-0,-0
9.05,0.261309974259194,0,0,0.261309974259194,0,0,0.000341479465059763,-0,-0
9.06,0.26131363474866,0,0,0.26131363474866,0,0,0.000338924875076447,-0,-0
9.07,0.261317267837021,0,0,0.261317267837021,0,0,0.000336389419885444,-0,-0
9.08,0.2613208737387,0,0,0.2613208737387,0,0,0.000333872949131706,-0,-0
9.09,0.261324452666816,0,0,0.261324452666816,0,0,0.000331375313361788,-0,-0
9.1,0.261328004833185,0,0,0.261328004833185,0,0,0.000328896364022392,-0,-0
9.11,0.261331530448317,0,0,0.261331530448317,0,0,0.000326435953460952,-0,-0
9.12,0.261335029721417,0,0,0.261335029721417,0,0,0.000323993934925048,-0,-0
9.13,0.261338502860387,0,0,0.261338502860387,0,0,0.000321570162563864,-0,-0
9.14,0.261341950071823,0,0,0.261341950071823,0,0,0.000319164491424404,-0,-0
9.15,0.261345371561017,0,0,0.261345371561017,0,0,0.000316776777458179,-0,-0
9.16,0.261348767531957,0,0,0.261348767531957,0,0,0.000314406877513078,-0,-0
9.17,0.261352138187324,0,0,0.261352138187324,0,0,0.000312054649340616,-0,-0
9.18,0.261355483728498,0,0,0.261355483728498,0,0,0.000309719951590722,-0,-0
9.19,0.261358804355551,0,0,0.261358804355551,0,0,0.000307402643814629,-0,-0
9.2,0.261362100267254,0,0,0.261362100267254,0,0,0.000305102586464883,-0,-0
9.21,0.26136537166107,0,0,0.26136537166107,0,0,0.000302819640893309,-0,-0
9.22,0.26136861873316,0,0,0.26136861873316,0,0,0.000300553669352457,-0,-0
9.23,0.261371841678378,0,0,0.261371841678378,0,0,0.000298304534995319,-0,-0
9.24,0.261375040690276,0,0,0.261375040690276,0,0,0.000296072101876197,-0,-0
9.25,0.261378215959287,0,0,0.261378215959287,0,0,0.000293856236475546,-0,-0
9.26,0.261381367629406,0,0,0.261381367629406,0,0,0.000291656843463572,-0,-0
9.27,0.26138449585019,0,0,0.26138449585019,0,0,0.000289473820754106,-0,-0
9.28,0.261387600784401,0,0,0.261387600784401,0,0,0.00028730705473846,-0,-0
9.29,0.261390682594057,0,0,0.261390682594057,0,0,0.000285156432325584,-0,-0
9.3,0.261393741440429,0,0,0.261393741440429,0,0,0.000283021840940902,-0,-0
9.31,0.261396777484045,0,0,0.261396777484045,0,0,0.000280903168528336,-0,-0
9.32,0.261399790884688,0,0,0.261399790884688,0,0,0.000278800303547709,-0,-0
9.33,0.261402781801395,0,0,0.261402781801395,0,0,0.000276713134978219,-0,-0
9.34,0.26140575039246,0,0,0.26140575039246,0,0,0.000274641552315535,-0,-0
9.35,0.261408696815429,0,0,0.261408696815429,0,0,0.000272585445572963,-0,-0
9.36,0.261411621227108,0,0,0.261411621227108,0,0,0.000270544705279993,-0,-0
9.37,0.261414523783553,0,0,0.261414523783553,0,0,0.000268519222485778,-0,-0
9.38,0.261417404640078,0,0,0.261417404640078,0,0,0.00026650888875537,-0,-0
9.39,0.261420263951252,0,0,0.261420263951252,0,0,0.000264513596171738,-0,-0
9.4,0.261423101870898,0,0,0.261423101870898,0,0,0.000262533237334911,-0,-0
9.41,0.261425918552096,0,0,0.261425918552096,0,0,0.000260567705362842,-0,-0
9.42,0.261428714147178,0,0,0.261428714147178,0,0,0.000258616893891119,-0,-0
9.43,0.261431488807735,0,0,0.261431488807735,0,0,0.000256680697071511,-0,-0
9.44,0.26143424268461,0,0,0.26143424268461,0,0,0.000254759009574005,-0,-0
9.45,0.261436975927903,0,0,0.261436975927903,0,0,0.000252851726587093,-0,-0
9.46,0.261439688686968,0,0,0.261439688686968,0,0,0.00025095874381487,-0,-0
9.47,0.261442381110415,0,0,0.261442381110415,0,0,0.000249079957479932,-0,-0
9.48,0.261445053346109,0,0,0.261445053346109,0,0,0.000247215264322517,-0,-0
9.49,0.261447705541169,0,0,0.261447705541169,0,0,0.000245364561599041,-0,-0
9.5,0.261450337841971,0,0,0.261450337841971,0,0,0.000243527747084138,-0,-0
9.51,0.261452950394144,0,0,0.261452950394144,0,0,0.000241704719070367,-0,-0
9.52,0.261455543342575,0,0,0.261455543342575,0,0,0.000239895376367048,-0,-0
9.53,0.261458116831403,0,0,0.261458116831403,0,0,0.00023809961830085,-0,-0
9.54,0.261460671004023,0,0,0.261460671004023,0,0,0.000236317344717233,-0,-0
9.55,0.261463206003088,0,0,0.261463206003088,0,0,0.000234548455976686,-0,-0
9.56,0.261465721970502,0,0,0.261465721970502,0,0,0.000232792852959064,-0,-0
9.57,0.261468219047426,0,0,0.261468219047426,0,0,0.000231050437060705,-0,-0
9.58,0.261470697374277,0,0,0.261470697374277,0,0,0.000229321110196158,-0,-0
9.59,0.261473157090726,0,0,0.261473157090726,0,0,0.000227604774796446,-0,-0
9.6,0.261475598335699,0,0,0.261475598335699,0,0,0.000225901333810809,-0,-0
9.61,0.261478021247377,0,0,0.261478021247377,0,0,0.00022421069070583,-0,-0
9.62,0.261480425963198,0,0,0.261480425963198,0,0,0.000222532749465437,-0,-0
9.63,0.261482812619853,0,0,0.261482812619853,0,0,0.000220867414590032,-0,-0
9.64,0.261485181353289,0,0,0.261485181353289,0,0,0.000219214591098809,-0,-0
9.65,0.261487532298708,0,0,0.261487532298708,0,0,0.000217574184528312,-0,-0
9.66,0.261489865590567,0,0,0.261489865590567,0,0,0.000215946100932136,-0,-0
