t,phi,theta,psi,phi_b,theta_b,psi_b,tau_x,tau_y,tau_z
6.45,0.260693717611055,0,0,0.260693717611055,0,0,0.000109793062247861,-0,-0
6.46,0.260704450241463,0,0,0.260704450241463,0,0,0.000108532634429882,-0,-0
6.47,0.26071507888186,0,0,0.26071507888186,0,0,0.000107287846812174,-0,-0
6.48,0.260725604562578,0,0,0.260725604562578,0,0,0.00010605846444093,-0,-0
6.49,0.26073602830551,0,0,0.26073602830551,0,0,0.00010484425377291,-0,-0
6.5,0.26074635112411,0,0,0.26074635112411,0,0,0.000103644982675496,-0,-0
6.51,0.260756574023394,0,0,0.260756574023394,0,0,0.000102460420426308,-0,-0
6.52,0.260766697999941,0,0,0.260766697999941,0,0,0.000101290337713903,-0,-0
6.53,0.26077672404189,0,0,0.26077672404189,0,0,0.000100134506638142,-0,-0
6.54,0.260786653128942,0,0,0.260786653128942,0,0,9.89927007077418e-05,-0,-0
6.55,0.26079648623236,0,0,0.26079648623236,0,0,9.78646948437342e-05,-0,-0
6.56,0.260806224314968,0,0,0.260806224314968,0,0,9.67502653767324e-05,-0,-0
6.57,0.260815868331152,0,0,0.260815868331152,0,0,9.56491900486111e-05,-0,-0
6.58,0.260825419226861,0,0,0.260825419226861,0,0,9.45612480111723e-05,-0,-0
6.59,0.260834877939603,0,0,0.260834877939603,0,0,9.3486219827495e-05,-0,-0
6.6,0.260844245398449,0,0,0.260844245398449,0,0,9.24238874698688e-05,-0,-0
6.61,0.260853522524033,0,0,0.260853522524033,0,0,9.13740343232569e-05,-0,-0
6.62,0.26086271023017,0,0,0.26086271023017,0,0,9.03364487150598e-05,-0,-0
6.63,0.260871809457578,0,0,0.260871809457578,0,0,8.93110726749588e-05,-0,-0
6.64,0.260880821038788,0,0,0.260880821038788,0,0,8.82978398450756e-05,-0,-0
6.65,0.260889745757644,0,0,0.260889745757644,0,0,8.7296624582186e-05,-0,-0
6.66,0.260898584393385,0,0,0.260898584393385,0,0,8.63073017098722e-05,-0,-0
6.67,0.260907337720649,0,0,0.260907337720649,0,0,8.53297465257764e-05,-0,-0
6.68,0.260916006509467,0,0,0.260916006509467,0,0,8.43638347960661e-05,-0,-0
6.69,0.260924591525269,0,0,0.260924591525269,0,0,8.34094427575116e-05,-0,-0
6.7,0.260933093528879,0,0,0.260933093528879,0,0,8.24664471178287e-05,-0,-0
6.71,0.260941513276519,0,0,0.260941513276519,0,0,8.15347250536121e-05,-0,-0
6.72,0.260949851519805,0,0,0.260949851519805,0,0,8.06141542144638e-05,-0,-0
6.73,0.260958109005753,0,0,0.260958109005753,0,0,7.97046127185338e-05,-0,-0
6.74,0.260966286476772,0,0,0.260966286476772,0,0,7.88059791548973e-05,-0,-0
6.75,0.260974384670667,0,0,0.260974384670667,0,0,7.79181325818654e-05,-0,-0
6.76,0.260982404320641,0,0,0.260982404320641,0,0,7.70409525304204e-05,-0,-0
6.77,0.260990346155293,0,0,0.260990346155293,0,0,7.61743190011059e-05,-0,-0
6.78,0.260998210898617,0,0,0.260998210898617,0,0,7.53181124633429e-05,-0,-0
6.79,0.261005999270005,0,0,0.261005999270005,0,0,7.44722138588854e-05,-0,-0
6.8,0.261013711984242,0,0,0.261013711984242,0,0,7.36365045993824e-05,-0,-0
6.81,0.261021349751514,0,0,0.261021349751514,0,0,7.28108665660684e-05,-0,-0
6.82,0.261028913277399,0,0,0.261028913277399,0,0,7.19951821117988e-05,-0,-0
6.83,0.261036403262873,0,0,0.261036403262873,0,0,7.11893340590037e-05,-0,-0
6.84,0.261043820404308,0,0,0.261043820404308,0,0,7.03932057014049e-05,-0,-0
6.85,0.261051165393472,0,0,0.261051165393472,0,0,6.96066808012503e-05,-0,-0
6.86,0.261058438917531,0,0,0.261058438917531,0,0,6.88296435931183e-05,-0,-0
6.87,0.261065641659043,0,0,0.261065641659043,0,0,6.80619787818476e-05,-0,-0
6.88,0.261072774295967,0,0,0.261072774295967,0,0,6.7303571542175e-05,-0,-0
6.89,0.261079837501655,0,0,0.261079837501655,0,0,6.65543075184186e-05,-0,-0
6.9,0.261086831944857,0,0,0.261086831944857,0,0,6.58140728265182e-05,-0,-0
6.91,0.261093758289718,0,0,0.261093758289718,0,0,6.50827540523364e-05,-0,-0
6.92,0.26110061719578,0,0,0.26110061719578,0,0,6.43602382530244e-05,-0,-0
6.93,0.26110740931798,0,0,0.26110740931798,0,0,6.36464129549529e-05,-0,-0
6.94,0.261114135306654,0,0,0.261114135306654,0,0,6.29411661547483e-05,-0,-0
6.95,0.26112079580753,0,0,0.26112079580753,0,0,6.22443863210233e-05,-0,-0
6.96,0.261127391461737,0,0,0.261127391461737,0,0,6.15559623909166e-05,-0,-0
6.97,0.261133922905796,0,0,0.261133922905796,0,0,6.08757837745871e-05,-0,-0
6.98,0.261140390771626,0,0,0.261140390771626,0,0,6.02037403486496e-05,-0,-0
6.99,0.261146795686543,0,0,0.261146795686543,0,0,5.95397224637728e-05,-0,-0
7,0.261153138273259,0,0,0.261153138273259,0,0,5.88836209388117e-05,-0,-0
7.01,0.26115941914988,0,0,0.26115941914988,0,0,5.82353270649517e-05,-0,-0
7.02,0.26116563892991,0,0,0.26116563892991,0,0,5.75947326025964e-05,-0,-0
7.03,0.261171798222251,0,0,0.261171798222251,0,0,5.69617297813672e-05,-0,-0
7.04,0.261177897631197,0,0,0.261177897631197,0,0,5.6336211303912e-05,-0,-0
7.05,0.261183937756442,0,0,0.261183937756442,0,0,5.57180703413952e-05,-0,-0
7.06,0.261189919193074,0,0,0.261189919193074,0,0,5.51072005359372e-05,-0,-0
7.07,0.261195842531577,0,0,0.261195842531577,0,0,5.45034960012991e-05,-0,-0
7.08,0.261201708357834,0,0,0.261201708357834,0,0,5.39068513187215e-05,-0,-0
7.09,0.261207517253122,0,0,0.261207517253122,0,0,5.33171615424801e-05,-0,-0
7.1,0.261213269794113,0,0,0.261213269794113,0,0,5.27343221967502e-05,-0,-0
7.11,0.261218966552878,0,0,0.261218966552878,0,0,5.2158229275282e-05,-0,-0
7.12,0.261224608096883,0,0,0.261224608096883,0,0,5.15887792420715e-05,-0,-0
7.13,0.26123019498899,0,0,0.26123019498899,0,0,5.10258690334491e-05,-0,-0
7.14,0.261235727787457,0,0,0.261235727787457,0,0,5.04693960542797e-05,-0,-0
7.15,0.261241207045939,0,0,0.261241207045939,0,0,4.99192581807015e-05,-0,-0
7.16,0.261246633313487,0,0,0.261246633313487,0,0,4.93753537584387e-05,-0,-0
7.17,0.261252007134548,0,0,0.261252007134548,0,0,4.88375816051888e-05,-0,-0
7.18,0.261257329048964,0,0,0.261257329048964,0,0,4.83058410064886e-05,-0,-0
7.19,0.261262599591977,0,0,0.261262599591977,0,0,4.77800317208988e-05,-0,-0
7.2,0.26126781929422,0,0,0.26126781929422,0,0,4.72600539768858e-05,-0,-0
7.21,0.261272988681726,0,0,0.261272988681726,0,0,4.67458084717934e-05,-0,-0
7.22,0.261278108276385,0,0,0.261278108276385,0,0,4.62371978126462e-05,-0,-0
7.23,0.261283178603383,0,0,0.261283178603383,0,0,4.57342161977168e-05,-0,-0
7.24,0.261288200118635,0,0,0.261288200118635,0,0,4.52368532877817e-05,-0,-0
7.25,0.261293173250233,0,0,0.261293173250233,0,0,4.47450563807188e-05,-0,-0
7.26,0.261298098423966,0,0,0.261298098423966,0,0,4.42587729098127e-05,-0,-0
7.27,0.261302976063323,0,0,0.261302976063323,0,0,4.37779504389164e-05,-0,-0
7.28,0.261307806589489,0,0,0.261307806589489,0,0,4.33025366672942e-05,-0,-0
7.29,0.261312590421347,0,0,0.261312590421347,0,0,4.28324794265115e-05,-0,-0
7.3,0.261317327975478,0,0,0.261317327975478,0,0,4.23677266793844e-05,-0,-0
7.31,0.26132201966616,0,0,0.26132201966616,0,0,4.19082265244977e-05,-0,-0
7.32,0.261326665905369,0,0,0.261326665905369,0,0,4.14539271909927e-05,-0,-0
7.33,0.261331267102778,0,0,0.261331267102778,0,0,4.10047770437755e-05,-0,-0
7.34,0.261335823665759,0,0,0.261335823665759,0,0,4.05607245786638e-05,-0,-0
7.35,0.26134033599938,0,0,0.26134033599938,0,0,4.01217184248107e-05,-0,-0
7.36,0.261344804506407,0,0,0.261344804506407,0,0,3.96877073443602e-05,-0,-0
7.37,0.261349229587305,0,0,0.261349229587305,0,0,3.92586402338298e-05,-0,-0
7.38,0.261353611640235,0,0,0.261353611640235,0,0,3.88344661213366e-05,-0,-0
7.39,0.261357951061056,0,0,0.261357951061056,0,0,3.84151341683431e-05,-0,-0
7.4,0.261362248243325,0,0,0.261362248243325,0,0,3.80005936696359e-05,-0,-0
7.41,0.261366503578296,0,0,0.261366503578296,0,0,3.75907940533475e-05,-0,-0
7.42,0.261370717454921,0,0,0.261370717454921,0,0,3.71856848799027e-05,-0,-0
7.43,0.261374890259851,0,0,0.261374890259851,0,0,3.67852158430632e-05,-0,-0
7.44,0.261379022377431,0,0,0.261379022377431,0,0,3.63893367699253e-05,-0,-0
7.45,0.261383114189707,0,0,0.261383114189707,0,0,3.59979976191924e-05,-0,-0
7.46,0.261387166076422,0,0,0.261387166076422,0,0,3.56111484853257e-05,-0,-0
7.47,0.261391178415014,0,0,0.261391178415014,0,0,3.52287395933484e-05,-0,-0
7.48,0.261395151580623,0,0,0.261395151580623,0,0,3.48507213023207e-05,-0,-0
7.49,0.261399085946083,0,0,0.261399085946083,0,0,3.44770441049729e-05,-0,-0
7.5,0.261402981881928,0,0,0.261402981881928,0,0,3.41076586253047e-05,-0,-0
7.51,0.261406839756386,0,0,0.261406839756386,0,0,3.37425156223766e-05,-0,-0
7.52,0.261410659935388,0,0,0.261410659935388,0,0,3.3381565986511e-05,-0,-0
7.53,0.261414442782558,0,0,0.261414442782558,0,0,3.30247607427461e-05,-0,-0
7.54,0.26141818865922,0,0,0.26141818865922,0,0,3.26720510473869e-05,-0,-0
7.55,0.261421897924394,0,0,0.261421897924394,0,0,3.23233881917915e-05,-0,-0
7.56,0.2614255709348,0,0,0.2614255709348,0,0,3.19787235979001e-05,-0,-0
7.57,0.261429208044853,0,0,0.261429208044853,0,0,3.16380088233969e-05,-0,-0
7.58,0.261432809606668,0,0,0.261432809606668,0,0,3.13011955561993e-05,-0,-0
7.59,0.261436375970055,0,0,0.261436375970055,0,0,3.09682356199729e-05,-0,-0
7.6,0.261439907482523,0,0,0.261439907482523,0,0,3.06390809699949e-05,-0,-0
7.61,0.26144340448928,0,0,0.26144340448928,0,0,3.03136836941847e-05,-0,-0
7.62,0.261446867333229,0,0,0.261446867333229,0,0,2.99919960144892e-05,-0,-0
7.63,0.261450296354972,0,0,0.261450296354972,0,0,2.96739702854943e-05,-0,-0
7.64,0.261453691892809,0,0,0.261453691892809,0,0,2.93595589947837e-05,-0,-0
7.65,0.261457054282736,0,0,0.261457054282736,0,0,2.90487147629219e-05,-0,-0
7.66,0.261460383858449,0,0,0.261460383858449,0,0,2.87413903434686e-05,-0,-0
7.67,0.26146368095134,0,0,0.26146368095134,0,0,2.84375386236648e-05,-0,-0
7.68,0.261466945890498,0,0,0.261466945890498,0,0,2.81371126227008e-05,-0,-0
7.69,0.261470179002711,0,0,0.261470179002711,0,0,2.78400654941413e-05,-0,-0
7.7,0.261473380612464,0,0,0.261473380612464,0,0,2.75463505224663e-05,-0,-0
7.71,0.26147655104194,0,0,0.26147655104194,0,0,2.72559211282573e-05,-0,-0
7.72,0.261479690611019,0,0,0.261479690611019,0,0,2.69687308619695e-05,-0,-0
7.73,0.261482799637279,0,0,0.261482799637279,0,0,2.66847334091302e-05,-0,-0
7.74,0.261485878435996,0,0,0.261485878435996,0,0,2.64038825885905e-05,-0,-0
7.75,0.261488927320143,0,0,0.261488927320143,0,0,2.6126132350127e-05,-0,-0
7.76,0.26149194660039,0,0,0.26149194660039,0,0,2.58514367785791e-05,-0,-0
7.77,0.261494936585106,0,0,0.261494936585106,0,0,2.55797500907312e-05,-0,-0
7.78,0.261497897580358,0,0,0.261497897580358,0,0,2.53110266370551e-05,-0,-0
7.79,0.261500829889907,0,0,0.261500829889907,0,0,2.50452208999791e-05,-0,-0
7.8,0.261503733815217,0,0,0.261503733815217,0,0,2.47822874969803e-05,-0,-0
7.81,0.261506609655445,0,0,0.261506609655445,0,0,2.45221811764681e-05,-0,-0
7.82,0.261509457707449,0,0,0.261509457707449,0,0,2.42648568212114e-05,-0,-0
7.83,0.261512278265781,0,0,0.261512278265781,0,0,2.40102694462859e-05,-0,-0
7.84,0.261515071622695,0,0,0.261515071622694,0,0,2.37583742004421e-05,-0,-0
7.85,0.261517838068138,0,0,0.261517838068138,0,0,2.35091263640435e-05,-0,-0
7.86,0.261520577889758,0,0,0.261520577889758,0,0,2.32624813531997e-05,-0,-0
7.87,0.2615232913729,0,0,0.2615232913729,0,0,2.30183947142598e-05,-0,-0
7.88,0.261525978800606,0,0,0.261525978800606,0,0,2.27768221282706e-05,-0,-0
7.89,0.261528640449641,0,0,0.261528640449641,0,0,2.25377492271616e-05,-0,-0
7.9,0.26153127655748,0,0,0.26153127655748,0,0,2.23011999191597e-05,-0,-0
7.91,0.261533887341116,0,0,0.261533887341116,0,0,2.20671540965749e-05,-0,-0
7.92,0.2615364730164,0,0,0.2615364730164,0,0,2.1835590561058e-05,-0,-0
7.93,0.261539033798158,0,0,0.261539033798158,0,0,2.16064881414595e-05,-0,-0
7.94,0.261541569900198,0,0,0.261541569900198,0,0,2.1379825693141e-05,-0,-0
7.95,0.261544081535303,0,0,0.261544081535303,0,0,2.11555820986676e-05,-0,-0
7.96,0.261546568915239,0,0,0.261546568915239,0,0,2.0933736266073e-05,-0,-0
7.97,0.261549032250745,0,0,0.261549032250745,0,0,2.07142671337078e-05,-0,-0
7.98,0.261551471751545,0,0,0.261551471751545,0,0,2.04971536633225e-05,-0,-0
7.99,0.261553887626336,0,0,0.261553887626336,0,0,2.02823748455931e-05,-0,-0
8,0.261556280082796,0,0,0.261556280082796,0,0,2.00699096980555e-05,-0,-0
8.01,0.261558649327582,0,0,0.261558649327582,0,0,1.98597372654461e-05,-0,-0
8.02,0.261560995566329,0,0,0.261560995566329,0,0,1.96518366176294e-05,-0,-0
8.03,0.26156331900365,0,0,0.26156331900365,0,0,1.94461868537449e-05,-0,-0
8.04,0.261565619843138,0,0,0.261565619843138,0,0,1.92427670984057e-05,-0,-0
8.05,0.261567898287363,0,0,0.261567898287363,0,0,1.90415565037747e-05,-0,-0
8.06,0.261570154537874,0,0,0.261570154537874,0,0,1.88425342495554e-05,-0,-0
8.07,0.261572388795199,0,0,0.261572388795199,0,0,1.86456795412764e-05,-0,-0
8.08,0.261574601258845,0,0,0.261574601258845,0,0,1.84509716116669e-05,-0,-0
8.09,0.261576792127297,0,0,0.261576792127297,0,0,1.82583897206567e-05,-0,-0
8.1,0.261578961598018,0,0,0.261578961598018,0,0,1.80679131560693e-05,-0,-0
8.11,0.26158110986745,0,0,0.26158110986745,0,0,1.78795212312009e-05,-0,-0
8.12,0.261583237131015,0,0,0.261583237131015,0,0,1.76931932862046e-05,-0,-0
8.13,0.26158534358311,0,0,0.26158534358311,0,0,1.75089086905085e-05,-0,-0
8.14,0.261587429417115,0,0,0.261587429417115,0,0,1.73266468372886e-05,-0,-0
8.15,0.261589494825386,0,0,0.261589494825386,0,0,1.71463871496797e-05,-0,-0
8.16,0.261591539999258,0,0,0.261591539999258,0,0,1.69681090759529e-05,-0,-0
8.17,0.261593565129044,0,0,0.261593565129044,0,0,1.67917920912324e-05,-0,-0
8.18,0.261595570404037,0,0,0.261595570404037,0,0,1.66174156995714e-05,-0,-0
8.19,0.261597556012507,0,0,0.261597556012507,0,0,1.64449594291149e-05,-0,-0
8.2,0.261599522141704,0,0,0.261599522141704,0,0,1.62744028369382e-05,-0,-0
8.21,0.261601468977855,0,0,0.261601468977855,0,0,1.6105725507665e-05,-0,-0
8.22,0.261603396706168,0,0,0.261603396706167,0,0,1.59389070513865e-05,-0,-0
8.23,0.261605305510826,0,0,0.261605305510826,0,0,1.57739271043657e-05,-0,-0
8.24,0.261607195574995,0,0,0.261607195574995,0,0,1.56107653324828e-05,-0,-0
8.25,0.261609067080815,0,0,0.261609067080815,0,0,1.5449401426748e-05,-0,-0
8.26,0.261610920209409,0,0,0.261610920209409,0,0,1.52898151057179e-05,-0,-0
8.27,0.261612755140875,0,0,0.261612755140875,0,0,1.51319861148038e-05,-0,-0
8.28,0.261614572054291,0,0,0.261614572054291,0,0,1.49758942262755e-05,-0,-0
8.29,0.261616371127714,0,0,0.261616371127714,0,0,1.48215192392572e-05,-0,-0
8.3,0.261618152538178,0,0,0.261618152538178,0,0,1.46688409807675e-05,-0,-0
8.31,0.261619916461698,0,0,0.261619916461698,0,0,1.45178393036404e-05,-0,-0
8.32,0.261621663073266,0,0,0.261621663073266,0,0,1.43684940882613e-05,-0,-0
8.33,0.261623392546853,0,0,0.261623392546853,0,0,1.42207852415243e-05,-0,-0
8.34,0.261625105055407,0,0,0.261625105055407,0,0,1.40746926982169e-05,-0,-0
8.35,0.261626800770858,0,0,0.261626800770858,0,0,1.39301964192909e-05,-0,-0
8.36,0.261628479864111,0,0,0.261628479864111,0,0,1.37872763925548e-05,-0,-0
8.37,0.261630142505053,0,0,0.261630142505053,0,0,1.36459126333635e-05,-0,-0
8.38,0.261631788862545,0,0,0.261631788862545,0,0,1.35060851832369e-05,-0,-0
8.39,0.261633419104432,0,0,0.261633419104432,0,0,1.33677741122815e-05,-0,-0
8.4,0.261635033397533,0,0,0.261635033397533,0,0,1.32309595160711e-05,-0,-0
8.41,0.261636631907648,0,0,0.261636631907648,0,0,1.30956215170413e-05,-0,-0
8.42,0.261638214799555,0,0,0.261638214799555,0,0,1.29617402662111e-05,-0,-0
8.43,0.261639782237011,0,0,0.261639782237011,0,0,1.2829295939725e-05,-0,-0
8.44,0.261641334382751,0,0,0.261641334382751,0,0,1.26982687419684e-05,-0,-0
8.45,0.261642871398489,0,0,0.261642871398489,0,0,1.25686389024532e-05,-0,-0
8.46,0.261644393444917,0,0,0.261644393444917,0,0,1.24403866810049e-05,-0,-0
8.47,0.261645900681705,0,0,0.261645900681705,0,0,1.23134923608459e-05,-0,-0
8.48,0.261647393267504,0,0,0.261647393267504,0,0,1.2187936254477e-05,-0,-0
8.49,0.261648871359942,0,0,0.261648871359942,0,0,1.20636987005622e-05,-0,-0
8.5,0.261650335115625,0,0,0.261650335115625,0,0,1.19407600646235e-05,-0,-0
8.51,0.261651784690138,0,0,0.261651784690138,0,0,1.18191007397262e-05,-0,-0
8.52,0.261653220238045,0,0,0.261653220238045,0,0,1.16987011451066e-05,-0,-0
8.53,0.261654641912889,0,0,0.261654641912889,0,0,1.15795417271961e-05,-0,-0
8.54,0.26165604986719,0,0,0.26165604986719,0,0,1.14616029606687e-05,-0,-0
8.55,0.261657444252448,0,0,0.261657444252448,0,0,1.13448653446348e-05,-0,-0
8.56,0.261658825219142,0,0,0.261658825219142,0,0,1.12293094074766e-05,-0,-0
8.57,0.261660192916727,0,0,0.261660192916727,0,0,1.11149157037454e-05,-0,-0
8.58,0.261661547493639,0,0,0.261661547493639,0,0,1.10016648145017e-05,-0,-0
8.59,0.261662889097292,0,0,0.261662889097292,0,0,1.08895373480055e-05,-0,-0
8.6,0.261664217874079,0,0,0.261664217874079,0,0,1.07785139407591e-05,-0,-0
8.61,0.261665533969369,0,0,0.261665533969369,0,0,1.06685752533523e-05,-0,-0
8.62,0.261666837527514,0,0,0.261666837527514,0,0,1.05597019766897e-05,-0,-0
8.63,0.261668128682073,0,0,0.261668128682073,0,0,1.04518893580273e-05,-0,-0
8.64,0.261669407530459,0,0,0.261669407530459,0,0,1.03451580750407e-05,-0,-0
8.65,0.261670674171405,0,0,0.261670674171405,0,0,1.02395013594253e-05,-0,-0
8.66,0.261671928703822,0,0,0.261671928703822,0,0,1.01349111199751e-05,-0,-0
8.67,0.261673171226247,0,0,0.261673171226247,0,0,1.00313792664668e-05,-0,-0
8.68,0.261674401836839,0,0,0.261674401836839,0,0,9.92889770724239e-06,-0,-0
8.69,0.261675620633387,0,0,0.261675620633387,0,0,9.82745834955472e-06,-0,-0
8.7,0.2616768277133,0,0,0.2616768277133,0,0,9.72705310060547e-06,-0,-0
8.71,0.261678023173616,0,0,0.261678023173616,0,0,9.62767386754435e-06,-0,-0
8.72,0.261679207110994,0,0,0.261679207110994,0,0,9.52931255608332e-06,-0,-0
8.73,0.261680379621722,0,0,0.261680379621722,0,0,9.43196107188555e-06,-0,-0
8.74,0.261681540801711,0,0,0.261681540801711,0,0,9.33561131848798e-06,-0,-0
8.75,0.261682690746497,0,0,0.261682690746497,0,0,9.24025520110264e-06,-0,-0
8.76,0.26168382955124,0,0,0.26168382955124,0,0,9.14588462281587e-06,-0,-0
8.77,0.261684957310728,0,0,0.261684957310728,0,0,9.05249148700773e-06,-0,-0
8.78,0.261686074119371,0,0,0.261686074119371,0,0,8.96006769493226e-06,-0,-0
8.79,0.261687180071206,0,0,0.261687180071206,0,0,8.8686051488286e-06,-0,-0
8.8,0.261688275259894,0,0,0.261688275259894,0,0,8.77809574984748e-06,-0,-0
8.81,0.261689359778721,0,0,0.261689359778721,0,0,8.68853139770207e-06,-0,-0
8.82,0.261690433720599,0,0,0.261690433720599,0,0,8.5999039924025e-06,-0,-0
8.83,0.261691497178063,0,0,0.261691497178063,0,0,8.51220543355929e-06,-0,-0
8.84,0.261692550243274,0,0,0.261692550243274,0,0,8.42542761900374e-06,-0,-0
8.85,0.26169359300802,0,0,0.26169359300802,0,0,8.33956244720546e-06,-0,-0
8.86,0.261694625563711,0,0,0.261694625563711,0,0,8.25460181485443e-06,-0,-0
8.87,0.261695648001383,0,0,0.261695648001383,0,0,8.17053761893358e-06,-0,-0
8.88,0.261696660411698,0,0,0.261696660411698,0,0,8.08736175533732e-06,-0,-0
8.89,0.261697662884942,0,0,0.261697662884942,0,0,8.00506611990876e-06,-0,-0
8.9,0.261698655511027,0,0,0.261698655511027,0,0,7.92364260636229e-06,-0,-0
8.91,0.261699638379487,0,0,0.261699638379487,0,0,7.84308310974511e-06,-0,-0
8.92,0.261700611579486,0,0,0.261700611579486,0,0,7.76337952366959e-06,-0,-0
8.93,0.261701575199808,0,0,0.261701575199808,0,0,7.68452374065858e-06,-0,-0
8.94,0.261702529328866,0,0,0.261702529328866,0,0,7.6065076531829e-06,-0,-0
8.95,0.261703474054695,0,0,0.261703474054695,0,0,7.52932315262504e-06,-0,-0
8.96,0.261704409464956,0,0,0.261704409464956,0,0,7.45296213066043e-06,-0,-0
8.97,0.261705335646937,0,0,0.261705335646937,0,0,7.37741647718318e-06,-0,-0
8.98,0.261706252687548,0,0,0.261706252687548,0,0,7.30267808169154e-06,-0,-0
8.99,0.261707160673325,0,0,0.261707160673325,0,0,7.22873883397639e-06,-0,-0
9,0.26170805969043,0,0,0.26170805969043,0,0,7.15559062273942e-06,-0,-0
9.01,0.261708949824649,0,0,0.261708949824649,0,0,7.083225335594e-06,-0,-0
9.02,0.261709831161393,0,0,0.261709831161393,0,0,7.01163485975517e-06,-0,-0
9.03,0.261710703785699,0,0,0.261710703785699,0,0,6.94081108204049e-06,-0,-0
9.04,0.261711567782228,0,0,0.261711567782228,0,0,6.87074588921538e-06,-0,-0
9.05,0.261712423235265,0,0,0.261712423235265,0,0,6.80143116557478e-06,-0,-0
9.06,0.261713270228724,0,0,0.261713270228724,0,0,6.73285879639529e-06,-0,-0
9.07,0.261714108846138,0,0,0.261714108846138,0,0,6.66502066655862e-06,-0,-0
9.08,0.261714939170671,0,0,0.261714939170671,0,0,6.59790865882018e-06,-0,-0
9.09,0.261715761285108,0,0,0.261715761285108,0,0,6.53151465657403e-06,-0,-0
9.1,0.261716575271861,0,0,0.261716575271861,0,0,6.4658305421254e-06,-0,-0
9.11,0.261717381212965,0,0,0.261717381212965,0,0,6.40084819703598e-06,-0,-0
9.12,0.261718179190083,0,0,0.261718179190083,0,0,6.33655950281562e-06,-0,-0
9.13,0.2617189692845,0,0,0.2617189692845,0,0,6.27295633954031e-06,-0,-0
9.14,0.261719751577127,0,0,0.261719751577127,0,0,6.2100305872313e-06,-0,-0
9.15,0.261720526148502,0,0,0.261720526148502,0,0,6.14777412551485e-06,-0,-0
9.16,0.261721293078785,0,0,0.261721293078785,0,0,6.08617883292642e-06,-0,-0
9.17,0.261722052447763,0,0,0.261722052447763,0,0,6.02523658656907e-06,-0,-0
9.18,0.261722804334846,0,0,0.261722804334846,0,0,5.9649392645282e-06,-0,-0
9.19,0.261723548819072,0,0,0.261723548819072,0,0,5.90527874414713e-06,-0,-0
9.2,0.261724285979102,0,0,0.261724285979102,0,0,5.84624690064283e-06,-0,-0
9.21,0.261725015893221,0,0,0.261725015893221,0,0,5.78783561021822e-06,-0,-0
9.22,0.261725738639341,0,0,0.261725738639341,0,0,5.73003674729332e-06,-0,-0
9.23,0.261726454294999,0,0,0.261726454294999,0,0,5.67284218658438e-06,-0,-0
9.24,0.261727162937356,0,0,0.261727162937356,0,0,5.61624380171732e-06,-0,-0
9.25,0.261727864643199,0,0,0.261727864643199,0,0,5.56023346488419e-06,-0,-0
9.26,0.261728559488937,0,0,0.261728559488937,0,0,5.50480304960634e-06,-0,-0
9.27,0.261729247550609,0,0,0.261729247550609,0,0,5.44994442728045e-06,-0,-0
9.28,0.261729928903874,0,0,0.261729928903874,0,0,5.39564946925024e-06,-0,-0
9.29,0.261730603624021,0,0,0.261730603624021,0,0,5.3419100457708e-06,-0,-0
9.3,0.261731271785959,0,0,0.261731271785959,0,0,5.28871802739128e-06,-0,-0
9.31,0.261731933464225,0,0,0.261731933464225,0,0,5.23606528253338e-06,-0,-0
9.32,0.261732588732981,0,0,0.261732588732981,0,0,5.18394368025934e-06,-0,-0
9.33,0.261733237666013,0,0,0.261733237666013,0,0,5.13234508888697e-06,-0,-0
9.34,0.261733880336732,0,0,0.261733880336732,0,0,5.08126137599256e-06,-0,-0
9.35,0.261734516818175,0,0,0.261734516818175,0,0,5.03068440806088e-06,-0,-0
9.36,0.261735147183002,0,0,0.261735147183002,0,0,4.98060605187256e-06,-0,-0
9.37,0.261735771503501,0,0,0.261735771503501,0,0,4.93101817208136e-06,-0,-0
9.38,0.261736389851583,0,0,0.261736389851583,0,0,4.88191263432508e-06,-0,-0
9.39,0.261737002298783,0,0,0.261737002298783,0,0,4.83328130315377e-06,-0,-0
9.4,0.261737608916264,0,0,0.261737608916264,0,0,4.78511604168119e-06,-0,-0
9.41,0.261738209774812,0,0,0.261738209774812,0,0,4.7374087133172e-06,-0,-0
9.42,0.261738804944838,0,0,0.261738804944838,0,0,4.6901511807261e-06,-0,-0
9.43,0.261739394496379,0,0,0.261739394496379,0,0,4.64333530582974e-06,-0,-0
9.44,0.261739978499095,0,0,0.261739978499095,0,0,4.59695294911555e-06,-0,-0
9.45,0.261740557022274,0,0,0.261740557022274,0,0,4.55099597239958e-06,-0,-0
9.46,0.261741130134826,0,0,0.261741130134826,0,0,4.50545623468433e-06,-0,-0
9.47,0.261741697808547,0,0,0.261741697808547,0,0,4.4603489574586e-06,-0,-0
9.48,0.261742259977752,0,0,0.261742259977752,0,0,4.41569802858477e-06,-0,-0
9.49,0.261742816692335,0,0,0.261742816692335,0,0,4.37149919076671e-06,-0,-0
9.5,0.26174336800229,0,0,0.26174336800229,0,0,4.32774811347854e-06,-0,-0
9.51,0.261743913957296,0,0,0.261743913957296,0,0,4.28444049158609e-06,-0,-0
9.52,0.261744454606718,0,0,0.261744454606718,0,0,4.24157204672801e-06,-0,-0
9.53,0.261744989999605,0,0,0.261744989999605,0,0,4.19913852420749e-06,-0,-0
9.54,0.261745520184694,0,0,0.261745520184694,0,0,4.15713570024615e-06,-0,-0
