TimeUS,PLX,PLY,PLZ,AX,AY,BX,BY,CX,CY,F,P,X,Y
925209987,-0.09168148040771484,-0.13454324007034302,6.1981658935546875,-0.07978110015392303,0.10614606738090515,-0.07549971342086792,0.020863648504018784,-0.2025592178106308,0.020713383331894875,0.3935375511646271,195.94412231445312,10.182557106018066,0.19408614933490753
925219950,0.08992133289575577,-0.013170146383345127,6.130126953125,-0.08291717618703842,0.10548317432403564,-0.07802723348140717,0.020329389721155167,-0.2020498365163803,0.02082105539739132,0.3935375511646271,195.94412231445312,10.17974853515625,0.1903962939977646
925230320,0.014127206057310104,0.2401232123374939,6.105813980102539,-0.08474156260490417,0.10036905109882355,-0.07938338071107864,0.016527831554412842,-0.201735258102417,0.021702898666262627,0.3935375511646271,195.94412231445312,10.177486419677734,0.16321022808551788
925240288,0.09746388345956802,0.10331694036722183,6.0688557624816895,-0.08802994340658188,0.09763715416193008,-0.08164723962545395,0.014647076837718487,-0.2011350691318512,0.022201521322131157,0.3935375511646271,195.94412231445312,10.17252254486084,0.1489093005657196
925250041,0.23730111122131348,-0.012146158143877983,6.259969711303711,-0.09381357580423355,0.09696750342845917,-0.08534970134496689,0.01421839278191328,-0.2000221461057663,0.022330379113554955,0.3935375511646271,195.94412231445312,10.16291618347168,0.14559726417064667
925260061,0.24374185502529144,-0.2926430404186249,6.291092395782471,-0.09969233721494675,0.10143426060676575,-0.08877371996641159,0.01682000420987606,-0.19881369173526764,0.021412184461951256,0.3935375511646271,195.94412231445312,10.152252197265625,0.16433075070381165
925270032,0.09371689707040787,-0.48266562819480896,6.269130229949951,-0.10268789529800415,0.10937470942735672,-0.0903794914484024,0.021076498553156853,-0.1981632262468338,0.019687950611114502,0.3935375511646271,195.94412231445312,10.146455764770508,0.19037079811096191
925280366,-0.26461896300315857,-0.10767144709825516,6.1285176277160645,-0.0988195464015007,0.11006014794111252,-0.08852261304855347,0.021405519917607307,-0.1990620642900467,0.01952868513762951,0.3935375511646271,195.94412231445312,10.155213356018066,0.19209551811218262
925290355,-0.19956155121326447,0.3594155013561249,6.031586647033691,-0.09624946117401123,0.10167466849088669,-0.0874185562133789,0.01780327595770359,-0.199697345495224,0.021601442247629166,0.3935375511646271,195.94412231445312,10.162077903747559,0.1733473688364029
925300040,-0.0378539077937603,0.12228960543870926,6.0802001953125,-0.09687048941850662,0.09799563884735107,-0.08765412867069244,0.01640770211815834,-0.19953401386737823,0.02256905846297741,0.3935375511646271,195.94412231445312,10.160216331481934,0.16589847207069397
925309938,0.21981176733970642,0.08007727563381195,6.134151935577393,-0.1025410071015358,0.09518054872751236,-0.0895484983921051,0.015467256307601929,-0.19795680046081543,0.023352056741714478,0.3935375511646271,195.94412231445312,10.142586708068848,0.16110047698020935
925320037,0.20573465526103973,0.10386784374713898,6.187102794647217,-0.10783471912145615,0.09191210567951202,-0.09104917198419571,0.014540713280439377,-0.19638974964618683,0.024319585412740707,0.3935375511646271,195.94412231445312,10.125922203063965,0.15690630674362183
925330326,0.1891021877527237,-0.4092448055744171,6.200284481048584,-0.11270745098590851,0.09888022392988205,-0.09215753525495529,0.016125697642564774,-0.1948452740907669,0.022110942751169205,0.3935375511646271,195.94412231445312,10.110146522521973,0.16166427731513977
925341001,0.2153826206922531,-0.44893407821655273,6.3263115882873535,-0.11800375580787659,0.10645221918821335,-0.09308979660272598,0.01745852641761303,-0.1930592805147171,0.019557548686861992,0.3935375511646271,195.94412231445312,10.092641830444336,0.1625605672597885
925350047,-0.028283702209591866,0.06182609871029854,6.190975666046143,-0.11831589043140411,0.10360880941152573,-0.09312841296195984,0.017106719315052032,-0.19294729828834534,0.020577648654580116,0.3935375511646271,195.94412231445312,10.091559410095215,0.16363677382469177
925360108,-0.18927301466464996,0.26519304513931274,6.1198577880859375,-0.11542649567127228,0.09677006304264069,-0.09290961921215057,0.01658887229859829,-0.19404336810112,0.023171890527009964,0.3934447467327118,197.10313415527344,10.102459907531738,0.16977974772453308
925369929,0.0821828544139862,0.16480302810668945,6.2108354568481445,-0.11528373509645462,0.09688393026590347,-0.09581387042999268,0.014272511936724186,-0.19385816156864166,0.023319603875279427,0.3934447467327118,197.10313415527344,10.11815071105957,0.1462678611278534
925380355,0.23529201745986938,0.02003064937889576,6.199037551879883,-0.115371935069561,0.09688162803649902,-0.1009870395064354,0.014137281104922295,-0.19360297918319702,0.023326274007558823,0.3934447467327118,197.10313415527344,10.143733978271484,0.14490482211112976
925390352,0.3039209246635437,-0.11226177960634232,6.173868656158447,-0.11583773046731949,0.09702329337596893,-0.10710702836513519,0.015998588874936104,-0.19336794316768646,0.023254791274666786,0.3934447467327118,197.10313415527344,10.170981407165527,0.16342802345752716
925400029,0.15324483811855316,-0.2493426501750946,6.241809368133545,-0.11632701754570007,0.09755008667707443,-0.11074202507734299,0.019912173971533775,-0.1932607889175415,0.02313941717147827,0.3934447467327118,197.10313415527344,10.185531616210938,0.20136068761348724
925410046,0.03470519557595253,-0.02568867616355419,6.192224025726318,-0.11664104461669922,0.09761089831590652,-0.11241982877254486,0.020237071439623833,-0.1932220309972763,0.02313191071152687,0.3934447467327118,197.10313415527344,10.191696166992188,0.20443204045295715
925420016,-0.08620826154947281,0.23408205807209015,6.1231913566589355,-0.11657056212425232,0.09668585658073425,-0.11213332414627075,0.016476904973387718,-0.1932271271944046,0.023198887705802917,0.3934447467327118,197.10313415527344,10.190723419189453,0.16879962384700775
925430370,-0.11953907459974289,0.3459188640117645,6.17007303237915,-0.11630414426326752,0.09498558938503265,-0.11127837747335434,0.011020706035196781,-0.1932392716407776,0.02327638305723667,0.3934447467327118,197.10313415527344,10.188042640686035,0.11551285535097122
925440379,0.12398860603570938,0.46593692898750305,6.1345648765563965,-0.11735808849334717,0.09230345487594604,-0.11410608142614365,0.003824631217867136,-0.19320261478424072,0.023369669914245605,0.3934447467327118,197.10313415527344,10.196073532104492,0.04141601175069809
