TimeUS,PLX,PLY,PLZ,AX,AY,BX,BY,CX,CY,PRX,PRY,PRZ,ERR,EST_FREQ,CORR
177220939,-0.039557017385959625,-0.5105310678482056,-23.453954696655273,0.0,0.0,-0.019681088626384735,-0.2540082037448883,-0.019681088626384735,-0.2540082037448883,-0.03936217725276947,-0.5080164074897766,-23.338430404663086,0.0,0.0,0.0
177231539,-0.03375265374779701,-0.48906299471855164,-23.462799072265625,0.0002206240314990282,0.0007395127322524786,-0.01691562682390213,-0.2447386085987091,-0.016913408413529396,-0.24473117291927338,-0.03380664438009262,-0.4892439842224121,-23.461509704589844,0.0,0.0,0.0
177241649,-0.033994343131780624,-0.46882209181785583,-23.467735290527344,0.00018679788627196103,0.003642941592261195,-0.01702805608510971,-0.23508843779563904,-0.017025990411639214,-0.23506790399551392,-0.0339900441467762,-0.46919143199920654,-23.467159271240234,0.0,0.0,0.0
177251624,-0.038075391203165054,-0.4669858515262604,-23.461917877197266,-0.0014495006762444973,0.004141534212976694,-0.018945951014757156,-0.23450404405593872,-0.018945379182696342,-0.2344830483198166,-0.037934042513370514,-0.4670289158821106,-23.460731506347656,0.0,0.0,0.0
177262028,-0.04428567737340927,-0.49049896001815796,-23.445785522460938,-0.0068291653878986835,-0.016788268461823463,-0.021570881828665733,-0.24471643567085266,-0.021570339798927307,-0.24469555914402008,-0.043929681181907654,-0.4891139566898346,-23.443195343017578,0.0,0.0,0.0
177271801,-0.051371168345212936,-0.5154476165771484,-23.44821548461914,-0.01615571789443493,-0.05127647891640663,-0.024115972220897675,-0.2541278004646301,-0.02410910278558731,-0.254083514213562,-0.05079295113682747,-0.5133094787597656,-23.442853927612305,0.0,0.0,0.0
177281568,-0.04623344913125038,-0.5146830081939697,-23.463241577148438,-0.008790678344666958,-0.05338381230831146,-0.022676045075058937,-0.2545397877693176,-0.022673100233078003,-0.25449439883232117,-0.04672844335436821,-0.5145413875579834,-23.453046798706055,0.0,0.0,0.0
177291559,-0.03559798747301102,-0.48984578251838684,-23.467124938964844,0.007502204738557339,-0.018061866983771324,-0.019778070971369743,-0.24825716018676758,-0.019782954826951027,-0.2482287436723709,-0.036986418068408966,-0.4928557872772217,-23.454036712646484,0.0,0.0,0.0
177301700,-0.03260495141148567,-0.4699881076812744,-23.462223052978516,0.012600831687450409,0.009278767742216587,-0.01883666403591633,-0.24320900440216064,-0.018844284117221832,-0.24319526553153992,-0.03320580720901489,-0.47321009635925293,-23.445331573486328,0.0,0.0,0.0
177311808,-0.03886641189455986,-0.47527414560317993,-23.456850051879883,0.005471584852784872,0.003501220839098096,-0.020275920629501343,-0.24437537789344788,-0.020278126001358032,-0.24435725808143616,-0.03767188638448715,-0.4743061065673828,-23.43334197998047,0.0,0.0,0.0
177321878,-0.04230140149593353,-0.4915631413459778,-23.44382667541504,0.0005393295432440937,-0.016369199380278587,-0.021378610283136368,-0.24881774187088013,-0.021374914795160294,-0.24877585470676422,-0.041130729019641876,-0.4868468642234802,-23.412919998168945,0.0,0.0,0.0
177331573,-0.04266709089279175,-0.5081163644790649,-23.44658851623535,-0.0010059279156848788,-0.03654913604259491,-0.021760089322924614,-0.25379958748817444,-0.021753527224063873,-0.2537202537059784,-0.042156562209129333,-0.5014492273330688,-23.400131225585938,0.0,0.0,0.0
177341562,-0.04471619427204132,-0.5069810152053833,-23.464223861694336,-0.003059753216803074,-0.042387980967760086,-0.022315407171845436,-0.2553783059120178,-0.022303301841020584,-0.2552832067012787,-0.04379311576485634,-0.5043567419052124,-23.396419525146484,0.0,0.0,0.0
177351521,-0.036775242537260056,-0.4847407341003418,-23.465057373046875,0.0011482102563604712,-0.03187546879053116,-0.02108088694512844,-0.2522941827774048,-0.02108418382704258,-0.25223755836486816,-0.039285823702812195,-0.4910127818584442,-23.381614685058594,0.0,0.0,0.0
