TimeUS,DPE,TPE,PE,DVE,TVE,VE,DAE,TAE,AE
319929354,-0.7635830044746399,-0.7635830044746399,-0.8472468852996826,-0.013241462409496307,0.32141414284706116,0.02230541594326496,0.0029922996181994677,0.00011940002150367945,-0.026535242795944214
320029373,-0.7648922801017761,-0.7648922801017761,-0.8465945720672607,-0.012943865731358528,0.3138655722141266,0.018110089004039764,0.0029588141478598118,-0.03889530897140503,-0.037010930478572845
320129315,-0.7661718726158142,-0.7661718726158142,-0.845842182636261,-0.01264962274581194,0.30603155493736267,0.0163198821246624,0.002925242530182004,-0.12959688901901245,-0.04296848177909851
320229341,-0.7674223184585571,-0.7674223184585571,-0.845601499080658,-0.012358731590211391,0.30035802721977234,0.0084600280970335,0.002891594311222434,-0.05280791223049164,-0.03215856850147247
320329426,-0.7686437964439392,-0.7686437964439392,-0.8453645706176758,-0.012071213684976101,0.2948121428489685,0.002297781640663743,0.002857885556295514,-0.005857801530510187,-0.022686822339892387
320429352,-0.7698366641998291,-0.7698366641998291,-0.8461083769798279,-0.011787069961428642,0.2932998836040497,-0.0155331464484334,0.002824127208441496,0.15300995111465454,0.020429164171218872
320529370,-0.7710012793540955,-0.7710012793540955,-0.8471419811248779,-0.011506302282214165,0.2930566072463989,-0.02029169350862503,0.0027903306763619184,0.10805835574865341,0.04520910233259201
320629433,-0.7721380591392517,-0.7721380591392517,-0.8492307662963867,-0.011228914372622967,0.2971420884132385,-0.04283575341105461,0.002756507135927677,0.27933698892593384,0.09723075479269028
320729301,-0.7732471823692322,-0.7732471823692322,-0.8523355722427368,-0.010954920202493668,0.3053986430168152,-0.05341781675815582,0.0027226691599935293,0.2617482542991638,0.16479164361953735
320829394,-0.7743291258811951,-0.7743291258811951,-0.8557947874069214,-0.01068430207669735,0.3151785135269165,-0.0665031224489212,0.0026888251304626465,0.40903934836387634,0.20469693839550018
320929318,-0.7753841280937195,-0.7753841280937195,-0.859268844127655,-0.010417069308459759,0.32512176036834717,-0.06452690809965134,0.002654986921697855,0.32946422696113586,0.25188109278678894
321029323,-0.7764126658439636,-0.7764126658439636,-0.8617529273033142,-0.010153217241168022,0.331207811832428,-0.05189651995897293,0.002621164545416832,0.1698966920375824,0.21918606758117676
321129460,-0.7774149179458618,-0.7774149179458618,-0.8632294535636902,-0.009892751462757587,0.3333653211593628,-0.04227736219763756,0.0025873687118291855,0.10002300888299942,0.19390644133090973
321229386,-0.778391420841217,-0.778391420841217,-0.8635967969894409,-0.009635644033551216,0.3311860263347626,-0.04275042936205864,0.002553605940192938,0.05804204195737839,0.1325744390487671
321329383,-0.7793421745300293,-0.7793421745300293,-0.8638289570808411,-0.009381945244967937,0.32856523990631104,-0.035196803510189056,0.002519893227145076,0.021352548152208328,0.12143298983573914
321429438,-0.7802678346633911,-0.7802678346633911,-0.8637511134147644,-0.00913158617913723,0.32480156421661377,-0.032419800758361816,0.002486231504008174,0.02145475521683693,0.08631813526153564
321529362,-0.7811685800552368,-0.7811685800552368,-0.8639615178108215,-0.008884609676897526,0.3222871720790863,-0.025996794924139977,0.00245263590477407,-0.017093796283006668,0.08998163789510727
321629470,-0.7820448279380798,-0.7820448279380798,-0.8640273809432983,-0.008640981279313564,0.3192892372608185,-0.032634612172842026,0.00241911131888628,0.03590080514550209,0.06833899766206741
321729364,-0.782896876335144,-0.782896876335144,-0.864007294178009,-0.00840070191770792,0.3160409927368164,-0.022924525663256645,0.002385668456554413,-0.034342940896749496,0.05931829661130905
321829410,-0.7837250828742981,-0.7837250828742981,-0.8625760674476624,-0.008163762278854847,0.3072400689125061,-0.008835606276988983,0.0023523143026977777,-0.12766286730766296,-0.02113572135567665
321929362,-0.7845298051834106,-0.7845298051834106,-0.8609304428100586,-0.00793015118688345,0.29767268896102905,-0.006421096157282591,0.0023190577048808336,-0.09160814434289932,-0.06161419674754143
322029347,-0.7853112816810608,-0.7853112816810608,-0.8589576482772827,-0.007699861191213131,0.2868858277797699,-0.0024867921601980925,0.0022859061136841774,-0.1445232629776001,-0.10834884643554688
322129364,-0.7860698699951172,-0.7860698699951172,-0.857793927192688,-0.00747288390994072,0.2794235348701477,-0.014402806758880615,0.002252868376672268,0.004050217568874359,-0.10619661211967468
322229382,-0.7868059277534485,-0.7868059277534485,-0.857948362827301,-0.007249194663017988,0.2773205041885376,-0.02456299029290676,0.0022199491504579782,0.06897294521331787,-0.06362761557102203
322329376,-0.7875198125839233,-0.7875198125839233,-0.8593903183937073,-0.007028795778751373,0.2804532051086426,-0.030819067731499672,0.002187158213928342,0.1388535052537918,-0.008554334752261639
322429399,-0.7882118225097656,-0.7882118225097656,-0.8616067171096802,-0.006811683531850576,0.2867681086063385,-0.027379410341382027,0.002154504181817174,0.08808141201734543,0.04444773495197296
322529353,-0.7888821959495544,-0.7888821959495544,-0.8632914423942566,-0.006597819272428751,0.29103904962539673,-0.0152719896286726,0.0021219896152615547,-0.0931973084807396,0.044259585440158844
322629488,-0.7895314693450928,-0.7895314693450928,-0.8641213774681091,-0.006387197412550449,0.29197248816490173,-0.010969704948365688,0.0020896224305033684,-0.10130713880062103,0.0030043150763958693
